id_in_tp	bigg	metnetx	metacyc	kegg	seed	type	model
cpd15049_c0		MNXM5869		C16333	cpd15049	met	Lreu_seed
cpd15050_c0		MNXM5870		C16334	cpd15050	met	Lreu_seed
cpd11484_c0	['M_3hmrsACP', '3hmrsACP']	MNXM7733	R-3-hydroxymyristoyl-ACPs	C04688	cpd11484	met	Lreu_seed
cpd15544_c0		MNXM91690			cpd15544	met	Lreu_seed
cpd01733_c0	['conialdh', 'M_conialdh']	MNXM858	CONIFERYL-ALDEHYDE	C02666	cpd01733	met	Lreu_seed
cpd01059_c0	['fer', 'M_fer']	MNXM573	FERULIC-ACID	C01494	cpd01059	met	Lreu_seed
cpd02740_c0	['M_gdptp', 'gdptp']	MNXM1561	GDP-TP	C04494	cpd02740	met	Lreu_seed
cpd00079_c0	['M_g6p', 'g6p']	MNXM160	D-glucopyranose-6-phosphate	C00092	['cpd00079', 'cpd26836']	met	Lreu_seed
cpd00875_c0		MNXM989		C01187	cpd00875	met	Lreu_seed
cpd02546_c0	['ckdo', 'M_ckdo']	MNXM535	CMP-KDO	C04121	cpd02546	met	Lreu_seed
cpd00509_c0	['2dr1p', 'M_2dr1p']	MNXM1063		C00672	['cpd00509', 'cpd26845']	met	Lreu_seed
cpd00510_c0		MNXM35009			['cpd26846', 'cpd00510']	met	Lreu_seed
cpd15780_c0		MNXM8310			cpd15780	met	Lreu_seed
cpd02904_c0	['M_5prdmbz', '5prdmbz']	MNXM1224	ALPHA-RIBAZOLE-5-P	C04778	cpd02904	met	Lreu_seed
cpd03423_c0	['rdmbzi', 'M_rdmbzi']	MNXM1539	ALPHA-RIBAZOLE	C05775	cpd03423	met	Lreu_seed
cpd00869_c0	['2kmb', 'M_2kmb', '4met2obut', 'M_4met2obut']	MNXM276	CPD-479	C01180	cpd00869	met	Lreu_seed
cpd02338_c0	['udpgalfur', 'M_udpgalfur']	MNXM2158	UDP-D-GALACTO-14-FURANOSE	C03733	cpd02338	met	Lreu_seed
cpd02100_c0	['xu5p__L', 'M_xu5p__L']	MNXM1238	L-XYLULOSE-5-P	C03291	cpd02100	met	Lreu_seed
cpd00039_e0	['lys__L', 'M_lys__L']	MNXM78	LYS	['C00047', 'D02304', 'C16440']	['cpd00039', 'cpd19182']	met	Lreu_seed
cpd03393_c0		MNXM5296		C05692	cpd03393	met	Lreu_seed
cpd03397_c0	['selhcys', 'M_selhcys']	MNXM2562	SELENOHOMOCYSTEINE	C05698	cpd03397	met	Lreu_seed
cpd03128_c0	['M_dccoa', 'dccoa']	MNXM486	CPD-10267	C05274	cpd03128	met	Lreu_seed
cpd03117_c0	['M_3oddcoa', '3oddcoa']	MNXM705	CPD0-2105	C05263	cpd03117	met	Lreu_seed
cpd03715_c0	['M_cchoxod', 'cchoxod']	MNXM3948		C06210	cpd03715	met	Lreu_seed
cpd04126_c0		MNXM3798	CPD-945	C06742	cpd04126	met	Lreu_seed
cpd01642_c0		MNXM2216	CPD-946	['D08367', 'C02499']	cpd01642	met	Lreu_seed
cpd03199_c0	['M_HC01446', 'HC01446']	MNXM36578	3-KETOLACTOSE	['G10531', 'C05403']	cpd03199	met	Lreu_seed
cpd03193_c0	['HC01440', 'M_HC01440']	MNXM4339	CPD-1242	C05394	cpd03193	met	Lreu_seed
cpd11530_c0		MNXM10474			cpd11530	met	Lreu_seed
cpd02636_c0	['4mhetz', 'M_4mhetz']	MNXM962	THZ	C04294	cpd02636	met	Lreu_seed
cpd00773_c0		MNXM722797			cpd00773	met	Lreu_seed
cpd02820_c0		MNXM1688	UDP-ACETYL-CARBOXYVINYL-GLUCOSAMINE	C04631	cpd02820	met	Lreu_seed
cpd15494_c0	['M_malthp', 'malthp']	MNXM61025	CPD0-1133	G00689	cpd15494	met	Lreu_seed
cpd00205_e0	['M_k', 'k']	MNXM95	K+	['D08403', 'C00238']	cpd00205	met	Lreu_seed
cpd00205_c0	['k', 'M_k']	MNXM95	K+	['D08403', 'C00238']	cpd00205	met	Lreu_seed
cpd02524_c0	['M_HC01231', 'HC01231', 'ptcys', 'M_ptcys']	MNXM3059	CPD-46	C04079	['cpd24515', 'cpd02524']	met	Lreu_seed
cpd15346_c0		MNXM146342			cpd15346	met	Lreu_seed
cpd15173_c0		MNXM5522	CPD-12905	C16469	cpd15173	met	Lreu_seed
cpd15175_c0		MNXM5558	CPD-12906	C16471	cpd15175	met	Lreu_seed
cpd15338_c0		MNXM146497			cpd15338	met	Lreu_seed
cpd14980_c0		MNXM114342		C16264	cpd14980	met	Lreu_seed
cpd01129_c0		MNXM1245	PHTHALATE	C01606	cpd01129	met	Lreu_seed
cpd01242_c0	['drib', 'M_drib']	MNXM2474		C01801	cpd01242	met	Lreu_seed
cpd03920_c0	['M_agdpcbi', 'agdpcbi']	MNXM1105	ADENOSYLCOBINAMIDE-GDP	C06510	cpd03920	met	Lreu_seed
cpd00166_c0	['adocbl', 'M_adocbl']	MNXM489	ADENOSYLCOBALAMIN	['D00042', 'C00194']	cpd00166	met	Lreu_seed
cpd08289_c0	['M_dxyl5p', 'dxyl5p']	MNXM622	DEOXYXYLULOSE-5P	C11437	cpd08289	met	Lreu_seed
cpd15378_c0	['4hba', 'M_4hba']	MNXM107505	4-HYDROXY-BENZYL-ALCOHOL	C17467	['cpd17595', 'cpd15378']	met	Lreu_seed
cpd00283_c0	['grdp', 'M_grdp']	MNXM100	GERANYL-PP	C00341	cpd00283	met	Lreu_seed
cpd06711_c0	['M_hmpscoa', 'hmpscoa']	MNXM91788		C09819	cpd06711	met	Lreu_seed
cpd06712_c0		MNXM5635	BENZOYLSUCCINYL-COA	C09820	cpd06712	met	Lreu_seed
cpd00818_c0	['M_dgal6p', 'dgal6p']	MNXM1735	['D-galactopyranose-6-phosphate', 'D-galactose-6-phosphate']	C01113	cpd00818	met	Lreu_seed
cpd15316_c0		MNXM6600			cpd15316	met	Lreu_seed
cpd11510_c0		MNXM8004			cpd11510	met	Lreu_seed
cpd11511_c0		MNXM8003			cpd11511	met	Lreu_seed
cpd10516_e0	['M_fe3', 'fe3']	MNXM196	FE+3	C14819	cpd10516	met	Lreu_seed
cpd10516_c0	['M_fe3', 'fe3']	MNXM196	FE+3	C14819	cpd10516	met	Lreu_seed
cpd08732_c0		MNXM6892		C11935	cpd08732	met	Lreu_seed
cpd08733_c0		MNXM10041		C11936	cpd08733	met	Lreu_seed
cpd11712_c0		MNXM3704	Protein-Histidines	C00615	cpd11712	met	Lreu_seed
cpd12508_c0		MNXM90093		C04261	cpd12508	met	Lreu_seed
cpd00030_e0	['mn2', 'M_mn2']	MNXM2255	MN+2	C19610	['cpd20863', 'cpd00030']	met	Lreu_seed
cpd00030_c0	['M_mn2', 'mn2']	MNXM2255	MN+2	C19610	['cpd20863', 'cpd00030']	met	Lreu_seed
cpd00149_e0	['cobalt2', 'M_cobalt2']	MNXM90960	CO+2	C00175	cpd00149	met	Lreu_seed
cpd05521_c0	['vioxan', 'M_vioxan']	MNXM583	CPD1F-133	C08614	cpd05521	met	Lreu_seed
cpd05513_c0	['neoxan', 'M_neoxan']	MNXM3211	CPD1F-135	C08606	['cpd05513', 'cpd26554']	met	Lreu_seed
cpd03398_c0	['selcyst', 'M_selcyst']	MNXM1837	CPD-13717	C05699	['cpd05212', 'cpd03398', 'cpd29949']	met	Lreu_seed
cpd14796_c0		MNXM2451	PHENYLACETALDOXIME	C16075	cpd14796	met	Lreu_seed
cpd14795_c0		MNXM2709	PHENYLACETONITRILE	C16074	cpd14795	met	Lreu_seed
cpd01914_e0	['M_metsox_S__L', 'metox', 'metsox_S__L', 'M_metox']	MNXM2246	L-Methionine-sulfoxides	C02989	['cpd15498', 'cpd01914', 'cpd29319']	met	Lreu_seed
cpd01914_c0	['M_metox', 'metox', 'M_metsox_S__L', 'metsox_S__L']	MNXM2246	L-Methionine-sulfoxides	C02989	['cpd01914', 'cpd15498', 'cpd29319']	met	Lreu_seed
cpd00099_c0	['M_cl', 'cl']	MNXM43	['HCL', 'CL-']	['C00698', 'C01327', 'D02057']	cpd00099	met	Lreu_seed
cpd00099_e0	['M_cl', 'cl']	MNXM43	['CL-', 'HCL']	['D02057', 'C00698', 'C01327']	cpd00099	met	Lreu_seed
cpd11718_c0	['3hacoa', 'M_3hacoa']	MNXM1875	L-3-HYDROXYACYL-COA	C00640	cpd11718	met	Lreu_seed
cpd11637_c0	['M_3oacoa', '3oacoa']	MNXM1310	3-KETOACYL-COA	C00264	cpd11637	met	Lreu_seed
cpd03198_c0	['6dg', 'M_6dg']	MNXM1434		['G01275', 'C05402']	cpd03198	met	Lreu_seed
cpd03413_c0		MNXM4027	ALPHA-L-GLUTAMYL-PHOSPHATE	C05765	cpd03413	met	Lreu_seed
cpd15760_c0		MNXM8776			cpd15760	met	Lreu_seed
cpd02851_c0	['aicar', 'M_aicar']	MNXM365	AICAR	C04677	cpd02851	met	Lreu_seed
cpd00382_c0	['M_raffin', 'raffin']	MNXM621	CPD-1099	['C00492', 'G00249']	cpd00382	met	Lreu_seed
cpd02826_c0		MNXM162804			cpd02826	met	Lreu_seed
cpd02140_c0		MNXM388	5-PHOSPHORIBOSYL-5-AMINOIMIDAZOLE	C03373	cpd02140	met	Lreu_seed
cpd15318_c0		MNXM147673			cpd15318	met	Lreu_seed
cpd00024_e0	['akg', 'M_akg']	MNXM20	2-KETOGLUTARATE	C00026	cpd00024	met	Lreu_seed
cpd00531_c0	['hg2', 'M_hg2']	MNXM1562	HG+2	C00703	cpd00531	met	Lreu_seed
cpd00531_e0	['M_hg2', 'hg2']	MNXM1562	HG+2	C00703	cpd00531	met	Lreu_seed
cpd15363_c0	['M_2tdecg3p', '2tdecg3p']	MNXM5491			cpd15363	met	Lreu_seed
cpd02996_c0		MNXM729		['G00109', 'G02956', 'G02955', 'G00176', 'C04924', 'C04884']	['cpd02996', 'cpd19033']	met	Lreu_seed
cpd03655_c0	['M_gd2_cho', 'gd2_cho']	MNXM44103	Ganglioside-GD2	['G00114', 'C06134']	cpd03655	met	Lreu_seed
cpd01620_c0	['M_shcl', 'dscl', 'shcl', 'M_dscl']	MNXM672	DIHYDROSIROHYDROCHLORIN	C02463	cpd01620	met	Lreu_seed
cpd03709_c0		MNXM1593	SALICYLALDEHYDE	C06202	cpd03709	met	Lreu_seed
cpd00599_c0	['salc', 'M_salc']	MNXM378	CPD-110	['D00097', 'C00805']	cpd00599	met	Lreu_seed
cpd03122_c0	['3hhcoa', 'M_3hhcoa']	MNXM757	OH-HEXANOYL-COA	C05268	cpd03122	met	Lreu_seed
cpd03123_c0	['3ohcoa', 'M_3ohcoa']	MNXM717	K-HEXANOYL-COA	C05269	cpd03123	met	Lreu_seed
cpd00853_c0	['M_23dpg', '23dpg']	MNXM892	23-DIPHOSPHOGLYCERATE	C01159	cpd00853	met	Lreu_seed
cpd11531_c0		MNXM8226			cpd11531	met	Lreu_seed
cpd11432_c0		MNXM5741			cpd11432	met	Lreu_seed
cpd04248_c0		MNXM5666	CPD0-1476	['D00265', 'C06899']	cpd04248	met	Lreu_seed
cpd04661_c0		MNXM3152	CPD-9673	C07490	cpd04661	met	Lreu_seed
cpd12018_c0		MNXM1443	All-trans-Retinyl-Esters	C02075	cpd12018	met	Lreu_seed
cpd11548_c0		MNXM8150			cpd11548	met	Lreu_seed
cpd01536_c0		MNXM1425	GDP-L-GALACTOSE	C02280	cpd01536	met	Lreu_seed
cpd14655_c0		MNXM722795			cpd14655	met	Lreu_seed
cpd11483_c0	['3hoctACP', 'M_3hoctACP']	MNXM10019	3-Hydroxy-octanoyl-ACPs	C04620	cpd11483	met	Lreu_seed
cpd11564_c0		MNXM8016			cpd11564	met	Lreu_seed
cpd12044_c0		MNXM6406	Protein-L-serines	['C02189', 'C06395']	['cpd19051', 'cpd12044']	met	Lreu_seed
cpd12868_c0		MNXM96289	Protein-D-serines	C06396	cpd12868	met	Lreu_seed
cpd12599_c0		MNXM613	CPD-7181	['C04730', 'G00108']	cpd12599	met	Lreu_seed
cpd03654_c0	['gd3_cho', 'M_gd3_cho']	MNXM162464		['G00113', 'C06133']	cpd03654	met	Lreu_seed
cpd00938_c0	['M_4cml', '4cml']	MNXM1521		C01278	cpd00938	met	Lreu_seed
cpd02255_c0	['5odhf2a', 'M_5odhf2a']	MNXM829	3-OXOADIPATE-ENOL-LACTONE	C03586	cpd02255	met	Lreu_seed
cpd15663_c0		MNXM12741			cpd15663	met	Lreu_seed
cpd00120_c0	['btcoa', 'M_btcoa']	MNXM233	BUTYRYL-COA	C00136	cpd00120	met	Lreu_seed
cpd02027_c0	['M_mmet', 'mmet']	MNXM1119	CPD-397	C03172	cpd02027	met	Lreu_seed
cpd00209_e0	['M_no3', 'no3']	MNXM207	['CPD-15028', 'NITRATE']	['C00244', 'D02313']	cpd00209	met	Lreu_seed
cpd11584_c0		MNXM722856			cpd11584	met	Lreu_seed
cpd00119_c0	['M_his__L', 'his__L']	MNXM134	HIS	['D00032', 'C00768', 'C00135']	['cpd00572', 'cpd00119']	met	Lreu_seed
cpd15067_c0		MNXM11326		C16351	cpd15067	met	Lreu_seed
cpd00549_c0	['M_lys__D', 'lys__D']	MNXM975	CPD-219	C00739	cpd00549	met	Lreu_seed
cpd03073_c0		MNXM2465	CPD-1066	C05161	cpd03073	met	Lreu_seed
cpd00304_c0	['M_retinal', 'retinal']	MNXM425	RETINAL	C00376	cpd00304	met	Lreu_seed
cpd00348_c0	['gal1p', 'M_gal1p']	MNXM336	GALACTOSE-1P	['C03384', 'C00446']	['cpd00348', 'cpd19025']	met	Lreu_seed
cpd11830_c0	['alpro', 'M_alpro']	MNXM81221		C01242	cpd11830	met	Lreu_seed
cpd12592_c0		MNXM3907		C04683	cpd12592	met	Lreu_seed
cpd02972_c0		MNXM4462		C04887	cpd02972	met	Lreu_seed
cpd00794_e0		MNXM198	TREHALOSE	['G00293', 'C01083']	cpd00794	met	Lreu_seed
cpd00523_c0	['M_tre6p', 'tre6p']	MNXM448	TREHALOSE-6P	['C00689', 'G09795']	cpd00523	met	Lreu_seed
cpd11591_c0	['gly_met__L', 'M_gly_met__L']	MNXM55287	CPD-13393		cpd11591	met	Lreu_seed
cpd09792_c0		MNXM6494		C14089	cpd09792	met	Lreu_seed
cpd00503_c0	['f26bp', 'M_f26bp']	MNXM651	CPD-535	C00665	cpd00503	met	Lreu_seed
cpd15130_c0		MNXM3671	CPD-4201	C16424	cpd15130	met	Lreu_seed
cpd11477_c0	['M_tpalm2eACP', 'tpalm2eACP']	MNXM29072	2-Hexadecenoyl-ACPs	C05763	cpd11477	met	Lreu_seed
cpd11217_c0		MNXM2306	CPD-9925	C15547	cpd11217	met	Lreu_seed
cpd00434_c0	['M_4abutn', '4abutn']	MNXM422	4-AMINO-BUTYRALDEHYDE	C00555	cpd00434	met	Lreu_seed
cpd16395_c0		MNXM6074		C16586	cpd16395	met	Lreu_seed
cpd16396_c0		MNXM3835		C16587	cpd16396	met	Lreu_seed
cpd00226_e0	['M_hxan', 'hxan']	MNXM213	HYPOXANTHINE	C00262	cpd00226	met	Lreu_seed
cpd11467_c0	['M_tmrs2eACP', 'tmrs2eACP']	MNXM24297	Tetradec-2-enoyl-ACPs	C05760	cpd11467	met	Lreu_seed
cpd02490_c0		MNXM3966	CPD-306	C04020	cpd02490	met	Lreu_seed
cpd15763_c0		MNXM8764			cpd15763	met	Lreu_seed
cpd15315_c0		MNXM147672			cpd15315	met	Lreu_seed
cpd00408_c0		MNXM722831			cpd00408	met	Lreu_seed
cpd00712_c0	['M_2dhp', '2dhp']	MNXM959	2-DEHYDROPANTOATE	C00966	cpd00712	met	Lreu_seed
cpd02603_c0		MNXM447	2-Acylglycero-Phosphocholines	C04233	cpd02603	met	Lreu_seed
cpd02601_c0		MNXM180	2-Lysophosphatidylcholines	C04230	cpd02601	met	Lreu_seed
cpd03671_c0	['M_gam1p', 'gam1p']	MNXM969	GLUCOSAMINE-1P	C06156	cpd03671	met	Lreu_seed
cpd11518_c0		MNXM8024			cpd11518	met	Lreu_seed
cpd01997_c0		MNXM50981		C03114	cpd01997	met	Lreu_seed
cpd15749_c0		MNXM5792			cpd15749	met	Lreu_seed
cpd15758_c0		MNXM8760			cpd15758	met	Lreu_seed
cpd00094_c0	['2obut', 'M_2obut']	MNXM159	2-OXOBUTANOATE	C00109	cpd00094	met	Lreu_seed
cpd09350_c0		MNXM2404	N2ACETYL-ALPHA-NP	C12987	cpd09350	met	Lreu_seed
cpd09351_c0		MNXM2405	N-ACETYL-AAA-SEMIALDEHYDE	C12988	cpd09351	met	Lreu_seed
cpd01133_c0	['M_stys', 'stchs', 'M_stchs', 'stys']	MNXM1503	CPD-170	['C01613', 'G00278']	cpd01133	met	Lreu_seed
cpd15717_c0		MNXM11358			cpd15717	met	Lreu_seed
cpd15776_c0		MNXM8759			cpd15776	met	Lreu_seed
cpd01956_c0		MNXM1883	CPD-1131	C03057	cpd01956	met	Lreu_seed
cpd03116_c0	['M_3hddcoa', '3hddcoa']	MNXM733	CPD0-2107	C05262	cpd03116	met	Lreu_seed
cpd00876_c0	['M_3hmp', '3hmp']	MNXM396	3-HYDROXY-ISOBUTYRATE	C01188	cpd00876	met	Lreu_seed
cpd00287_c0	['M_2mop', '2mop']	MNXM305	CPD-12179	C00349	['cpd23282', 'cpd00287']	met	Lreu_seed
cpd15423_c0	['M_cdpdtdecg', 'cdpdtdecg']	MNXM4512	CPD-18388		cpd15423	met	Lreu_seed
cpd15543_c0		MNXM91691			cpd15543	met	Lreu_seed
cpd02113_c0		MNXM51660			cpd02113	met	Lreu_seed
cpd00522_c0		MNXM2371	DTDP-DEOH-DEOXY-MANNOSE	C00688	['cpd08300', 'cpd00522']	met	Lreu_seed
cpd11636_c0		MNXM94421		C00241	cpd11636	met	Lreu_seed
cpd14710_c0		MNXM2916	CPD-113	C15986	cpd14710	met	Lreu_seed
cpd01955_c0		MNXM2721	CPD-123	C03056	cpd01955	met	Lreu_seed
cpd14711_c0		MNXM6103	CPD-124	C15987	cpd14711	met	Lreu_seed
cpd09811_c0		MNXM6887		C14108	cpd09811	met	Lreu_seed
cpd09812_c0		MNXM6888		C14109	cpd09812	met	Lreu_seed
cpd00015_c0	['M_fad', 'fad']	MNXM33	FAD	['C00016', 'D00005']	cpd00015	met	Lreu_seed
cpd00982_c0	['M_fadh2', 'fadh2']	MNXM38	FADH2	C01352	cpd00982	met	Lreu_seed
cpd15319_c0		MNXM147678			cpd15319	met	Lreu_seed
cpd02843_c0	['M_eig3p', 'eig3p']	MNXM1422	D-ERYTHRO-IMIDAZOLE-GLYCEROL-P	C04666	cpd02843	met	Lreu_seed
cpd00930_c0	['imacp', 'M_imacp']	MNXM1456	IMIDAZOLE-ACETOL-P	C01267	cpd00930	met	Lreu_seed
cpd03989_c0		MNXM722845		C06582	cpd03989	met	Lreu_seed
cpd01711_c0	['ibt', 'M_ibt']	MNXM2531	ISOBUTYRATE	C02632	cpd01711	met	Lreu_seed
cpd00042_c0	['gthrd', 'M_gthrd']	MNXM57	GLUTATHIONE	['C00051', 'D00014']	cpd00042	met	Lreu_seed
cpd00111_c0	['M_gthox', 'gthox']	MNXM151	OXIDIZED-GLUTATHIONE	['D00031', 'C00127']	cpd00111	met	Lreu_seed
cpd00123_c0	['3mob', 'M_3mob']	MNXM238	2-KETO-ISOVALERATE	C00141	cpd00123	met	Lreu_seed
cpd02631_c0	['M_dkdi', 'dkdi']	MNXM114119	CPD-1133	['C04287', 'C06891']	['cpd19055', 'cpd02631']	met	Lreu_seed
cpd16540_c0		MNXM2337	CPD-15127	C16737	cpd16540	met	Lreu_seed
cpd15362_c0	['2tdec7eg3p', 'M_2tdec7eg3p']	MNXM5490			cpd15362	met	Lreu_seed
cpd00742_c0	['M_allphn', 'allphn']	MNXM1122	CPD-578	C01010	cpd00742	met	Lreu_seed
cpd00417_c0	['M_abt', 'abt__L', 'M_abt__L', 'abt']	MNXM801	L-ARABITOL	C00532	cpd00417	met	Lreu_seed
cpd01618_c0	['13ppd', 'M_13ppd']	MNXM2861	CPD-347	C02457	cpd01618	met	Lreu_seed
cpd00714_c0	['M_3hppnl', '3hppnl']	MNXM1526	HYDROXYPROPANAL	C00969	cpd00714	met	Lreu_seed
cpd15306_c0		MNXM147349			cpd15306	met	Lreu_seed
cpd03760_c0	['M_pre6b', 'pre6b']	MNXM1497	CPD-679	C06319	cpd03760	met	Lreu_seed
cpd03761_c0	['M_pre6a', 'pre6a']	MNXM1496	CPD-675	C06320	cpd03761	met	Lreu_seed
cpd15683_c0		MNXM8379			cpd15683	met	Lreu_seed
cpd15716_c0		MNXM11392			cpd15716	met	Lreu_seed
cpd00330_c0	['M_dhf', 'dhf']	MNXM281	['DIHYDROFOLATE-GLU-N', 'DIHYDROFOLATE']	C00415	cpd00330	met	Lreu_seed
cpd00393_c0	['fol', 'M_fol']	MNXM617	CPD-12826	['C00504', 'D00070']	cpd00393	met	Lreu_seed
cpd15087_c0		MNXM12593		C16371	cpd15087	met	Lreu_seed
cpd00104_e0	['M_btn', 'btn']	MNXM304	BIOTIN	['D00029', 'C00120']	cpd00104	met	Lreu_seed
cpd01301_c0		MNXM4489	CPD-574	C01893	cpd01301	met	Lreu_seed
cpd02103_c0	['sucarg', 'M_sucarg']	MNXM1756	CPD-421	C03296	cpd02103	met	Lreu_seed
cpd02160_c0	['M_sucorn', 'sucorn']	MNXM1152	N2-SUCCINYLORNITHINE	C03415	cpd02160	met	Lreu_seed
cpd11498_c0		MNXM8149			cpd11498	met	Lreu_seed
cpd11590_c0	['met_L_ala__L', 'M_met_L_ala__L']	MNXM8868			cpd11590	met	Lreu_seed
cpd04810_c0	['5flura', 'M_5flura']	MNXM1993	CPD0-1327	['D00584', 'C07649']	cpd04810	met	Lreu_seed
cpd16438_c0	['M_5flurimp', '5flurimp']	MNXM6123		C16634	cpd16438	met	Lreu_seed
cpd15475_c0	['ggagicolipa', 'M_ggagicolipa']	MNXM55192	CPD0-2261		cpd15475	met	Lreu_seed
cpd15477_c0	['gggagicolipa', 'M_gggagicolipa']	MNXM55193	CPD0-2259		cpd15477	met	Lreu_seed
cpd11551_c0		MNXM10367			cpd11551	met	Lreu_seed
cpd11520_c0		MNXM11926			cpd11520	met	Lreu_seed
cpd00400_c0	['acryl', 'M_acryl']	MNXM1368	ACRYLATE	C00511	cpd00400	met	Lreu_seed
cpd01150_c0	['aa', 'M_aa']	MNXM3208	ACRYLAMIDE	C01659	cpd01150	met	Lreu_seed
cpd03245_c0		MNXM8677	GLYCODEOXYCHOLIC_ACID	C05464	cpd03245	met	Lreu_seed
cpd16439_c0		MNXM6115		C16635	cpd16439	met	Lreu_seed
cpd16329_c0		MNXM6908		['D01309', 'C12739']	cpd16329	met	Lreu_seed
cpd06713_c0	['6occhcoa', 'M_6occhcoa']	MNXM5572	6-OXOCYCLOHEX-1-ENE-1-CARBONYL-COA	C09821	cpd06713	met	Lreu_seed
cpd04103_c0	['3hpimcoa', 'M_3hpimcoa']	MNXM2188	3-HYDROXYPIMELYL-COA	C06714	cpd04103	met	Lreu_seed
cpd00007_e0	['o2', 'M_o2']	MNXM4	OXYGEN-MOLECULE	['C00007', 'D00003']	cpd00007	met	Lreu_seed
cpd02229_c0	['dtpcudcpp', 'M_dtpcudcpp']	MNXM326	UNDECAPRENYL-DIPHOSPHATE	C04574	['cpd02229', 'cpd29584']	met	Lreu_seed
cpd11556_c0		MNXM8221			cpd11556	met	Lreu_seed
cpd11557_c0		MNXM8219			cpd11557	met	Lreu_seed
cpd00078_c0	['M_succoa', 'succoa']	MNXM92	SUC-COA	C00091	cpd00078	met	Lreu_seed
cpd00227_c0	['hom__L', 'M_hom__L']	MNXM353	HOMO-SER	C00263	cpd00227	met	Lreu_seed
cpd00822_c0	['M_suchms', 'suchms']	MNXM820	O-SUCCINYL-L-HOMOSERINE	C01118	cpd00822	met	Lreu_seed
cpd03496_c0	['M_uaagtmda', 'uaagtmda']	MNXM88508			cpd03496	met	Lreu_seed
cpd00186_c0	['M_glu__D', 'glu__D']	MNXM331	D-GLT	C00217	cpd00186	met	Lreu_seed
cpd00890_c0	['uama', 'M_uama']	MNXM722770		C01212	['cpd29609', 'cpd00890']	met	Lreu_seed
cpd02968_c0		MNXM88443		C04882	['cpd02932', 'cpd02968']	met	Lreu_seed
cpd09433_c0		MNXM2498	CPD-7424	C13431	cpd09433	met	Lreu_seed
cpd09434_c0		MNXM2798	CPD-7196	C13433	cpd09434	met	Lreu_seed
cpd15131_c0		MNXM2845	CPD-4203	C16426	cpd15131	met	Lreu_seed
cpd15666_c0		MNXM5258			cpd15666	met	Lreu_seed
cpd15665_c0		MNXM7630			cpd15665	met	Lreu_seed
cpd00945_c0	['M_2dh3dgal6p', '2dh3dgal6p']	MNXM90136	DEHYDRO-DEOXY-GALACTONATE-PHOSPHATE	C01286	cpd00945	met	Lreu_seed
cpd01772_c0	['M_sucbz', 'sucbz']	MNXM1212	O-SUCCINYLBENZOATE	C02730	cpd01772	met	Lreu_seed
cpd08238_c0		MNXM6560	CPD-7986	C11384	cpd08238	met	Lreu_seed
cpd03591_c0		MNXM162727	METHYLOXALO-ACETATE	C06030	cpd03591	met	Lreu_seed
cpd15340_c0		MNXM146495			cpd15340	met	Lreu_seed
cpd00156_e0	['val__L', 'M_val__L']	MNXM199	VAL	['C16436', 'D00039', 'C00183']	['cpd15141', 'cpd00156']	met	Lreu_seed
cpd00156_c0	['val__L', 'M_val__L']	MNXM199	VAL	['C16436', 'D00039', 'C00183']	['cpd15141', 'cpd00156']	met	Lreu_seed
cpd00620_c0	['M_ptth', 'ptth']	MNXM1154	CPD-511	C00831	cpd00620	met	Lreu_seed
cpd03279_c0	['M_din', 'din']	MNXM935	DEOXYINOSINE	C05512	cpd03279	met	Lreu_seed
cpd00421_c0	['M_pppi', 'pppi']	MNXM332	P3I	C00536	cpd00421	met	Lreu_seed
cpd15066_c0		MNXM11217		C16350	cpd15066	met	Lreu_seed
cpd01092_c0	['alltn', 'M_alltn']	MNXM612	ALLANTOIN	['D00121', 'C01551']	cpd01092	met	Lreu_seed
cpd11473_c0	['M_thex2eACP', 'thex2eACP']	MNXM24502	Hex-2-enoyl-ACPs	C05748	cpd11473	met	Lreu_seed
cpd00092_e0	['ura', 'M_ura']	MNXM158	URACIL	['D00027', 'C00106']	cpd00092	met	Lreu_seed
cpd00053_e0	['M_gln__L', 'gln__L']	MNXM37	GLN	['C00064', 'C00303', 'D00015']	['cpd00253', 'cpd00053']	met	Lreu_seed
cpd11827_c0		MNXM92585		C01229	cpd11827	met	Lreu_seed
cpd12496_c0		MNXM93816		C04215	cpd12496	met	Lreu_seed
cpd15326_c0	['M_1hdec9eg3p', '1hdec9eg3p']	MNXM91047			cpd15326	met	Lreu_seed
cpd00667_c0		MNXM870	CPD-882	C00899	cpd00667	met	Lreu_seed
cpd02184_c0	['M_retpalm_11_cis', 'retpalm_11_cis']	MNXM2590	CPD-523	C03455	cpd02184	met	Lreu_seed
cpd02135_c0	['M_HC01104', 'HC01104']	MNXM3867	CPD-194	C03360	cpd02135	met	Lreu_seed
cpd00646_c0		MNXM526	P-NITROPHENOL	C00870	cpd00646	met	Lreu_seed
cpd03047_c0	['tchola', 'M_tchola']	MNXM2288	CPD-3743	C05122	cpd03047	met	Lreu_seed
cpd02039_c0	['M_appl', 'appl']	MNXM18844		C05771	['cpd02039', 'cpd19039']	met	Lreu_seed
cpd11505_c0		MNXM10446			cpd11505	met	Lreu_seed
cpd00831_c0	['M_rml1p', 'rml1p']	MNXM1675	RHAMNULOSE-1P	C01131	cpd00831	met	Lreu_seed
cpd00334_c0	['lald__L', 'M_lald__L']	MNXM2387	LACTALD	C00424	cpd00334	met	Lreu_seed
