type	id_in_tp	id_in_bigg	new_id	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes
rea	MANGLYCptspp	MANGLYCptspp		id in bigg(same)					
rea	MANPGH	MANPGH		id in bigg(same)					
rea	MANptspp	MANptspp		id in bigg(same)					
rea	MC6PH	MC6PH		id in bigg(same)					
rea	MCITD	MCITD		id in bigg(same)					
rea	MCITS	MCITS		id in bigg(same)					
rea	MCPST	MCPST		id in bigg(same)					
rea	MCTP1App	MCTP1App		id in bigg(same)					
rea	MCTP1Bpp	MCTP1Bpp		id in bigg(same)					
rea	MCTP2App	MCTP2App		id in bigg(same)					
rea	MDDCP1pp	MDDCP1pp		id in bigg(same)					
rea	MDDCP2pp	MDDCP2pp		id in bigg(same)					
rea	MDDCP3pp	MDDCP3pp		id in bigg(same)					
rea	MDDCP4pp	MDDCP4pp		id in bigg(same)					
rea	MDDCP5pp	MDDCP5pp		id in bigg(same)					
rea	MDDEP1pp	MDDEP1pp		id in bigg(same)					
rea	MDDEP2pp	MDDEP2pp		id in bigg(same)					
rea	MDDEP3pp	MDDEP3pp		id in bigg(same)					
rea	MDDEP4pp	MDDEP4pp		id in bigg(same)					
rea	MDH2	MDH2		id in bigg(same)					
rea	MDH3	MDH3		id in bigg(same)					
rea	ME1	ME1		id in bigg(same)					
rea	ME2	ME2		id in bigg(same)					
rea	MECDPDH5	MECDPDH5		id in bigg(same)					
rea	MECDPS	MECDPS		id in bigg(same)					
rea	MELIBt2pp	MELIBt2pp		id in bigg(same)					
rea	MELIBt3ipp	MELIBt3ipp		id in bigg(same)					
rea	MEPCT	MEPCT		id in bigg(same)					
rea	MEPNabcpp	MEPNabcpp		id in bigg(same)					
rea	METAT	METAT		id in bigg(same)					
rea	METDabcpp	METDabcpp		id in bigg(same)					
rea	METGLCUR	METGLCUR		id in bigg(same)					
rea	METGLCURt2pp	METGLCURt2pp		id in bigg(same)					
rea	METOX1s	METOX1s		id in bigg(same)					
rea	METOX2s	METOX2s		id in bigg(same)					
rea	METS	METS		id in bigg(same)					
rea	METSOX1abcpp	METSOX1abcpp		id in bigg(same)					
rea	METSOX2abcpp	METSOX2abcpp		id in bigg(same)					
rea	METSOXR1	METSOXR1		id in bigg(same)					
rea	METSOXR2	METSOXR2		id in bigg(same)					
rea	METabcpp	METabcpp		id in bigg(same)					
rea	METt3pp	METt3pp		id in bigg(same)					
rea	MG2tpp	MG2tpp		id in bigg(same)					
rea	MG2uabcpp	MG2uabcpp		id in bigg(same)					
rea	MGSA	MGSA		id in bigg(same)					
rea	MI1PP	MI1PP		id in bigg(same)					
rea	MINCYCtpp	MINCYCtpp		id in bigg(same)					
rea	MINOHPtexi	MINOHPtexi		id in bigg(same)					
rea	MLDCP1App	MLDCP1App		id in bigg(same)					
rea	MLDCP1Bpp	MLDCP1Bpp		id in bigg(same)					
rea	MLDCP2App	MLDCP2App		id in bigg(same)					
rea	MLDCP2Bpp	MLDCP2Bpp		id in bigg(same)					
rea	MLDCP3App	MLDCP3App		id in bigg(same)					
rea	MLDEP1pp	MLDEP1pp		id in bigg(same)					
rea	MLDEP2pp	MLDEP2pp		id in bigg(same)					
rea	MLTG1	MLTG1		id in bigg(same)					
rea	MLTG2	MLTG2		id in bigg(same)					
rea	MLTG3	MLTG3		id in bigg(same)					
rea	MLTG4	MLTG4		id in bigg(same)					
rea	MLTG5	MLTG5		id in bigg(same)					
rea	MLTGY1pp	MLTGY1pp		id in bigg(same)					
rea	MLTGY2pp	MLTGY2pp		id in bigg(same)					
rea	MLTGY3pp	MLTGY3pp		id in bigg(same)					
rea	MLTGY4pp	MLTGY4pp		id in bigg(same)					
rea	MMCD	MMCD		id in bigg(same)					
rea	MMETt2pp	MMETt2pp		id in bigg(same)					
rea	MMM	MMM		id in bigg(same)					
rea	MN2t3pp	MN2t3pp		id in bigg(same)					
rea	MN2tipp	MN2tipp		id in bigg(same)					
rea	MN2tpp	MN2tpp		id in bigg(same)					
rea	MN6PP	MN6PP		id in bigg(same)					
rea	MNLptspp	MNLptspp		id in bigg(same)					
rea	MNNH	MNNH		id in bigg(same)					
rea	MNt2pp	MNt2pp		id in bigg(same)					
rea	MOADSUx	MOADSUx		id in bigg(same)					
rea	MOAT	MOAT		id in bigg(same)					
rea	MOAT2	MOAT2		id in bigg(same)					
rea	MOAT3C	MOAT3C		id in bigg(same)					
rea	MOBDabcpp	MOBDabcpp		id in bigg(same)					
rea	MOCDS	MOCDS		id in bigg(same)					
rea	MOCOS	MOCOS		id in bigg(same)					
rea	MOGDS	MOGDS		id in bigg(same)					
rea	MOHMT	MOHMT		id in bigg(same)					
rea	MOX	MOX		id in bigg(same)					
rea	MPTAT	MPTAT		id in bigg(same)					
rea	MPTG	MPTG		id in bigg(same)					
rea	MPTG2	MPTG2		id in bigg(same)					
rea	MPTS	MPTS		id in bigg(same)					
rea	MPTSS	MPTSS		id in bigg(same)					
rea	MSAR	MSAR		id in bigg(same)					
rea	MSO3abcpp	MSO3abcpp		id in bigg(same)					
rea	MTAN	MTAN		id in bigg(same)					
rea	MTHFR2	MTHFR2		id in bigg(same)					
rea	MTHTHFSs	MTHTHFSs		id in bigg(same)					
rea	MTRPOX	MTRPOX		id in bigg(same)					
rea	NACtpp	NACtpp		id in bigg(same)					
rea	NADDP	NADDP		id in bigg(same)					
rea	NADH10	NADH10		id in bigg(same)					
rea	NADH16pp	NADH16pp		id in bigg(same)					
rea	NADH17pp	NADH17pp		id in bigg(same)					
rea	NADH18pp	NADH18pp		id in bigg(same)					
rea	NADH5	NADH5		id in bigg(same)					
rea	NADH9	NADH9		id in bigg(same)					
rea	NADHHR	NADHHR		id in bigg(same)					
rea	NADHHS	NADHHS		id in bigg(same)					
rea	NADHPO	NADHPO		id in bigg(same)					
rea	NADHXD	NADHXD		id in bigg(same)					
rea	NADK	NADK		id in bigg(same)					
rea	NADN	NADN		id in bigg(same)					
rea	NADPHHR	NADPHHR		id in bigg(same)					
rea	NADPHHS	NADPHHS		id in bigg(same)					
rea	NADPHQR2	NADPHQR2		id in bigg(same)					
rea	NADPHQR3	NADPHQR3		id in bigg(same)					
rea	NADPHQR4	NADPHQR4		id in bigg(same)					
rea	NADPHXD	NADPHXD		id in bigg(same)					
rea	NADPPPS	NADPPPS		id in bigg(same)					
rea	NADS1	NADS1		id in bigg(same)					
rea	NADTRHD	NADTRHD		id in bigg(same)					
rea	NAMNPP	NAMNPP		id in bigg(same)					
rea	NAt3_1p5pp	NAt3_1p5pp		id in bigg(same)					
rea	NAt3_2pp	NAt3_2pp		id in bigg(same)					
rea	NAt3pp	NAt3pp		id in bigg(same)					
rea	NDP3	NDP3		id in bigg(same)					
rea	NDP7	NDP7		id in bigg(same)					
rea	NHFRBO	NHFRBO		id in bigg(same)					
rea	NI2abcpp	NI2abcpp		id in bigg(same)					
rea	NI2t3pp	NI2t3pp		id in bigg(same)					
rea	NI2tpp	NI2tpp		id in bigg(same)					
rea	NI2uabcpp	NI2uabcpp		id in bigg(same)					
rea	NMNAT	NMNAT		id in bigg(same)					
rea	NMNDA	NMNDA		id in bigg(same)					
rea	NMNN	NMNN		id in bigg(same)					
rea	NMNPtpp	NMNPtpp		id in bigg(same)					
rea	NMNt7pp	NMNt7pp		id in bigg(same)					
rea	NNAM	NNAM		id in bigg(same)					
rea	NNDMBRT	NNDMBRT		id in bigg(same)					
rea	NNDPR	NNDPR		id in bigg(same)					
rea	NO3R1bpp	NO3R1bpp		id in bigg(same)					
rea	NO3R1pp	NO3R1pp		id in bigg(same)					
rea	NO3R2bpp	NO3R2bpp		id in bigg(same)					
rea	NO3R2pp	NO3R2pp		id in bigg(same)					
rea	NO3t7pp	NO3t7pp		id in bigg(same)					
rea	NODOx	NODOx		id in bigg(same)					
rea	NODOy	NODOy		id in bigg(same)					
rea	NOVBCNtpp	NOVBCNtpp		id in bigg(same)					
rea	NTD1	NTD1		id in bigg(same)					
rea	NTD10	NTD10		id in bigg(same)					
rea	NTD10pp	NTD10pp		id in bigg(same)					
rea	NTD11	NTD11		id in bigg(same)					
rea	NTD11pp	NTD11pp		id in bigg(same)					
rea	NTD12	NTD12		id in bigg(same)					
rea	NTD12pp	NTD12pp		id in bigg(same)					
rea	NTD1pp	NTD1pp		id in bigg(same)					
rea	NTD2	NTD2		id in bigg(same)					
rea	NTD2pp	NTD2pp		id in bigg(same)					
rea	NTD3	NTD3		id in bigg(same)					
rea	NTD3pp	NTD3pp		id in bigg(same)					
rea	NTD4	NTD4		id in bigg(same)					
rea	NTD4pp	NTD4pp		id in bigg(same)					
rea	NTD5	NTD5		id in bigg(same)					
rea	NTD5pp	NTD5pp		id in bigg(same)					
rea	NTD6	NTD6		id in bigg(same)					
rea	NTD6pp	NTD6pp		id in bigg(same)					
rea	NTD7	NTD7		id in bigg(same)					
rea	NTD7pp	NTD7pp		id in bigg(same)					
rea	NTD8	NTD8		id in bigg(same)					
rea	NTD8pp	NTD8pp		id in bigg(same)					
rea	NTD9	NTD9		id in bigg(same)					
rea	NTD9pp	NTD9pp		id in bigg(same)					
rea	NTP1	NTP1		id in bigg(same)					
rea	NTP10	NTP10		id in bigg(same)					
rea	NTP11	NTP11		id in bigg(same)					
rea	NTP12	NTP12		id in bigg(same)					
rea	NTP3	NTP3		id in bigg(same)					
rea	NTP3pp	NTP3pp		id in bigg(same)					
rea	NTP5	NTP5		id in bigg(same)					
rea	NTPP1	NTPP1		id in bigg(same)					
rea	NTPP10	NTPP10		id in bigg(same)					
rea	NTPP11	NTPP11		id in bigg(same)					
rea	NTPP2	NTPP2		id in bigg(same)					
rea	NTPP3	NTPP3		id in bigg(same)					
rea	NTPP4	NTPP4		id in bigg(same)					
rea	NTPP5	NTPP5		id in bigg(same)					
rea	NTPP6	NTPP6		id in bigg(same)					
rea	NTPP7	NTPP7		id in bigg(same)					
rea	NTPP8	NTPP8		id in bigg(same)					
rea	NTPP9	NTPP9		id in bigg(same)					
rea	NTPTP1	NTPTP1		id in bigg(same)					
rea	NTPTP2	NTPTP2		id in bigg(same)					
rea	NTRIR2x	NTRIR2x		id in bigg(same)					
rea	NTRIR3pp	NTRIR3pp		id in bigg(same)					
rea	NTRIR4pp	NTRIR4pp		id in bigg(same)					
rea	O16A4COLIPAabctex	O16A4COLIPAabctex		id in bigg(same)					
rea	O16A4Lpp	O16A4Lpp		id in bigg(same)					
rea	O16AP1pp	O16AP1pp		id in bigg(same)					
rea	O16AP2pp	O16AP2pp		id in bigg(same)					
rea	O16AP3pp	O16AP3pp		id in bigg(same)					
rea	O16AT	O16AT		id in bigg(same)					
rea	O16AUNDtpp	O16AUNDtpp		id in bigg(same)					
rea	O16GALFT	O16GALFT		id in bigg(same)					
rea	O16GLCT1	O16GLCT1		id in bigg(same)					
rea	O16GLCT2	O16GLCT2		id in bigg(same)					
rea	OAADC	OAADC		id in bigg(same)					
rea	OBTFL	OBTFL		id in bigg(same)					
rea	OCDCAtexi	OCDCAtexi		id in bigg(same)					
rea	OCDCEAtexi	OCDCEAtexi		id in bigg(same)					
rea	OCTDPS	OCTDPS		id in bigg(same)					
rea	OCTNLL	OCTNLL		id in bigg(same)					
rea	OGMEACPD	OGMEACPD		id in bigg(same)					
rea	OGMEACPR	OGMEACPR		id in bigg(same)					
rea	OGMEACPS	OGMEACPS		id in bigg(same)					
rea	OHPHM	OHPHM		id in bigg(same)					
rea	OMBZLM	OMBZLM		id in bigg(same)					
rea	OMCDC	OMCDC		id in bigg(same)					
rea	OMMBLHX3	OMMBLHX3		id in bigg(same)					
rea	OMMBLHXy	OMMBLHXy		id in bigg(same)					
rea	OMPDC	OMPDC		id in bigg(same)					
rea	OMPHHXy	OMPHHXy		id in bigg(same)					
rea	OP4ENH	OP4ENH		id in bigg(same)					
rea	OPHBDC	OPHBDC		id in bigg(same)					
rea	OPHHX3	OPHHX3		id in bigg(same)					
rea	OPHHXy	OPHHXy		id in bigg(same)					
rea	OPMEACPD	OPMEACPD		id in bigg(same)					
rea	OPMEACPR	OPMEACPR		id in bigg(same)					
rea	OPMEACPS	OPMEACPS		id in bigg(same)					
rea	ORNDC	ORNDC		id in bigg(same)					
rea	ORNabcpp	ORNabcpp		id in bigg(same)					
rea	OROTt2_2pp	OROTt2_2pp		id in bigg(same)					
rea	OXAMTC	OXAMTC		id in bigg(same)					
rea	OXCDC	OXCDC		id in bigg(same)					
rea	OXCOAHDH	OXCOAHDH		id in bigg(same)					
rea	OXDHCOAT	OXDHCOAT		id in bigg(same)					
rea	P5CD	P5CD		id in bigg(same)					
rea	P5CR	P5CR		id in bigg(same)					
rea	PA120abcpp	PA120abcpp		id in bigg(same)					
rea	PA140abcpp	PA140abcpp		id in bigg(same)					
rea	PA141abcpp	PA141abcpp		id in bigg(same)					
rea	PA160abcpp	PA160abcpp		id in bigg(same)					
rea	PA161abcpp	PA161abcpp		id in bigg(same)					
rea	PA180abcpp	PA180abcpp		id in bigg(same)					
rea	PA181abcpp	PA181abcpp		id in bigg(same)					
rea	PACCOAE	PACCOAE		id in bigg(same)					
rea	PACCOAL	PACCOAL		id in bigg(same)					
rea	PACOAT	PACOAT		id in bigg(same)					
rea	PAI2I	PAI2I		id in bigg(same)					
rea	PAI2T	PAI2T		id in bigg(same)					
rea	PANTS	PANTS		id in bigg(same)					
rea	PAPA120	PAPA120		id in bigg(same)					
rea	PAPA120pp	PAPA120pp		id in bigg(same)					
rea	PAPA140	PAPA140		id in bigg(same)					
rea	PAPA140pp	PAPA140pp		id in bigg(same)					
rea	PAPA141	PAPA141		id in bigg(same)					
rea	PAPA141pp	PAPA141pp		id in bigg(same)					
rea	PAPA160	PAPA160		id in bigg(same)					
rea	PAPA160pp	PAPA160pp		id in bigg(same)					
rea	PAPA161	PAPA161		id in bigg(same)					
rea	PAPA161pp	PAPA161pp		id in bigg(same)					
rea	PAPA180	PAPA180		id in bigg(same)					
rea	PAPA180pp	PAPA180pp		id in bigg(same)					
rea	PAPA181	PAPA181		id in bigg(same)					
rea	PAPA181pp	PAPA181pp		id in bigg(same)					
rea	PAPPT3	PAPPT3		id in bigg(same)					
rea	PAPSR	PAPSR		id in bigg(same)					
rea	PAPSR2	PAPSR2		id in bigg(same)					
rea	PDE1	PDE1		id in bigg(same)					
rea	PDE4	PDE4		id in bigg(same)					
rea	PDH	PDH		id in bigg(same)					
rea	PDX5PO2	PDX5PO2		id in bigg(same)					
rea	PDX5POi	PDX5POi		id in bigg(same)					
rea	PDX5PS	PDX5PS		id in bigg(same)					
rea	PDXPP	PDXPP		id in bigg(same)					
rea	PE120abcpp	PE120abcpp		id in bigg(same)					
rea	PE140abcpp	PE140abcpp		id in bigg(same)					
rea	PE141abcpp	PE141abcpp		id in bigg(same)					
rea	PE160abcpp	PE160abcpp		id in bigg(same)					
rea	PE161abcpp	PE161abcpp		id in bigg(same)					
rea	PE180abcpp	PE180abcpp		id in bigg(same)					
rea	PE181abcpp	PE181abcpp		id in bigg(same)					
rea	PEAMNOpp	PEAMNOpp		id in bigg(same)					
rea	PETNT161pp	PETNT161pp		id in bigg(same)					
rea	PETNT181pp	PETNT181pp		id in bigg(same)					
rea	PFK	PFK		id in bigg(same)					
rea	PFK_2	PFK_2		id in bigg(same)					
rea	PFK_3	PFK_3		id in bigg(same)					
rea	PFL	PFL		id in bigg(same)					
rea	PG120abcpp	PG120abcpp		id in bigg(same)					
rea	PG140abcpp	PG140abcpp		id in bigg(same)					
rea	PG141abcpp	PG141abcpp		id in bigg(same)					
rea	PG160abcpp	PG160abcpp		id in bigg(same)					
rea	PG161abcpp	PG161abcpp		id in bigg(same)					
rea	PG180abcpp	PG180abcpp		id in bigg(same)					
rea	PG181abcpp	PG181abcpp		id in bigg(same)					
rea	PGCD	PGCD		id in bigg(same)					
rea	PGL	PGL		id in bigg(same)					
rea	PGLYCP	PGLYCP		id in bigg(same)					
rea	PGP120abcpp	PGP120abcpp		id in bigg(same)					
rea	PGP140abcpp	PGP140abcpp		id in bigg(same)					
rea	PGP141abcpp	PGP141abcpp		id in bigg(same)					
rea	PGP160abcpp	PGP160abcpp		id in bigg(same)					
rea	PGP161abcpp	PGP161abcpp		id in bigg(same)					
rea	PGP180abcpp	PGP180abcpp		id in bigg(same)					
rea	PGP181abcpp	PGP181abcpp		id in bigg(same)					
rea	PGPP120	PGPP120		id in bigg(same)					
rea	PGPP120pp	PGPP120pp		id in bigg(same)					
rea	PGPP140	PGPP140		id in bigg(same)					
rea	PGPP140pp	PGPP140pp		id in bigg(same)					
rea	PGPP141	PGPP141		id in bigg(same)					
rea	PGPP141pp	PGPP141pp		id in bigg(same)					
rea	PGPP160	PGPP160		id in bigg(same)					
rea	PGPP160pp	PGPP160pp		id in bigg(same)					
rea	PGPP161	PGPP161		id in bigg(same)					
rea	PGPP161pp	PGPP161pp		id in bigg(same)					
rea	PGPP180	PGPP180		id in bigg(same)					
rea	PGPP180pp	PGPP180pp		id in bigg(same)					
rea	PGPP181	PGPP181		id in bigg(same)					
rea	PGPP181pp	PGPP181pp		id in bigg(same)					
rea	PGSA120	PGSA120		id in bigg(same)					
rea	PGSA140	PGSA140		id in bigg(same)					
rea	PGSA141	PGSA141		id in bigg(same)					
rea	PGSA160	PGSA160		id in bigg(same)					
rea	PGSA161	PGSA161		id in bigg(same)					
rea	PGSA180	PGSA180		id in bigg(same)					
rea	PGSA181	PGSA181		id in bigg(same)					
rea	PHDA	PHDA		id in bigg(same)					
rea	PHEMEabcpp	PHEMEabcpp		id in bigg(same)					
rea	PHEMEtiex	PHEMEtiex		id in bigg(same)					
rea	PHEtipp	PHEtipp		id in bigg(same)					
rea	PHYTSpp	PHYTSpp		id in bigg(same)					
rea	PIt2rpp	PIt2rpp		id in bigg(same)					
rea	PItpp	PItpp		id in bigg(same)					
rea	PIuabcpp	PIuabcpp		id in bigg(same)					
rea	PLIPA1A120pp	PLIPA1A120pp		id in bigg(same)					
rea	PLIPA1A140pp	PLIPA1A140pp		id in bigg(same)					
rea	PLIPA1A141pp	PLIPA1A141pp		id in bigg(same)					
rea	PLIPA1A160pp	PLIPA1A160pp		id in bigg(same)					
rea	PLIPA1A161pp	PLIPA1A161pp		id in bigg(same)					
rea	PLIPA1A180pp	PLIPA1A180pp		id in bigg(same)					
rea	PLIPA1A181pp	PLIPA1A181pp		id in bigg(same)					
rea	PLIPA1E120pp	PLIPA1E120pp		id in bigg(same)					
rea	PLIPA1E140pp	PLIPA1E140pp		id in bigg(same)					
rea	PLIPA1E141pp	PLIPA1E141pp		id in bigg(same)					
rea	PLIPA1E160pp	PLIPA1E160pp		id in bigg(same)					
rea	PLIPA1E161pp	PLIPA1E161pp		id in bigg(same)					
rea	PLIPA1E180pp	PLIPA1E180pp		id in bigg(same)					
rea	PLIPA1E181pp	PLIPA1E181pp		id in bigg(same)					
rea	PLIPA1G120pp	PLIPA1G120pp		id in bigg(same)					
rea	PLIPA1G140pp	PLIPA1G140pp		id in bigg(same)					
rea	PLIPA1G141pp	PLIPA1G141pp		id in bigg(same)					
rea	PLIPA1G160pp	PLIPA1G160pp		id in bigg(same)					
rea	PLIPA1G161pp	PLIPA1G161pp		id in bigg(same)					
rea	PLIPA1G180pp	PLIPA1G180pp		id in bigg(same)					
rea	PLIPA1G181pp	PLIPA1G181pp		id in bigg(same)					
rea	PLIPA2A120pp	PLIPA2A120pp		id in bigg(same)					
rea	PLIPA2A140pp	PLIPA2A140pp		id in bigg(same)					
rea	PLIPA2A141pp	PLIPA2A141pp		id in bigg(same)					
rea	PLIPA2A160pp	PLIPA2A160pp		id in bigg(same)					
rea	PLIPA2A161pp	PLIPA2A161pp		id in bigg(same)					
rea	PLIPA2A180pp	PLIPA2A180pp		id in bigg(same)					
rea	PLIPA2A181pp	PLIPA2A181pp		id in bigg(same)					
rea	PLIPA2E120pp	PLIPA2E120pp		id in bigg(same)					
rea	PLIPA2E140pp	PLIPA2E140pp		id in bigg(same)					
rea	PLIPA2E141pp	PLIPA2E141pp		id in bigg(same)					
rea	PLIPA2E160pp	PLIPA2E160pp		id in bigg(same)					
rea	PLIPA2E161pp	PLIPA2E161pp		id in bigg(same)					
rea	PLIPA2E180pp	PLIPA2E180pp		id in bigg(same)					
rea	PLIPA2E181pp	PLIPA2E181pp		id in bigg(same)					
rea	PLIPA2G120pp	PLIPA2G120pp		id in bigg(same)					
rea	PLIPA2G140pp	PLIPA2G140pp		id in bigg(same)					
rea	PLIPA2G141pp	PLIPA2G141pp		id in bigg(same)					
rea	PLIPA2G160pp	PLIPA2G160pp		id in bigg(same)					
rea	PLIPA2G161pp	PLIPA2G161pp		id in bigg(same)					
rea	PLIPA2G180pp	PLIPA2G180pp		id in bigg(same)					
rea	PLIPA2G181pp	PLIPA2G181pp		id in bigg(same)					
rea	PMDPHT	PMDPHT		id in bigg(same)					
rea	PMEACPE	PMEACPE		id in bigg(same)					
rea	PMPK	PMPK		id in bigg(same)					
rea	PNSPA	PNSPA		id in bigg(same)					
rea	PNTK	PNTK		id in bigg(same)					
rea	PNTOt4pp	PNTOt4pp		id in bigg(same)					
rea	POAACR	POAACR		id in bigg(same)					
rea	POX	POX		id in bigg(same)					
rea	PPA	PPA		id in bigg(same)					
rea	PPA2	PPA2		id in bigg(same)					
rea	PPAt4pp	PPAt4pp		id in bigg(same)					
rea	PPBNGS	PPBNGS		id in bigg(same)					
rea	PPC	PPC		id in bigg(same)					
rea	PPCDC	PPCDC		id in bigg(same)					
rea	PPCK	PPCK		id in bigg(same)					
rea	PPCSCT	PPCSCT		id in bigg(same)					
rea	PPDOy	PPDOy		id in bigg(same)					
rea	PPGPPDP	PPGPPDP		id in bigg(same)					
rea	PPK	PPK		id in bigg(same)					
rea	PPK2	PPK2		id in bigg(same)					
rea	PPNCL2	PPNCL2		id in bigg(same)					
rea	PPND	PPND		id in bigg(same)					
rea	PPNDH	PPNDH		id in bigg(same)					
rea	PPPGO	PPPGO		id in bigg(same)					
rea	PPPGO3	PPPGO3		id in bigg(same)					
rea	PPPNDO	PPPNDO		id in bigg(same)					
rea	PPS	PPS		id in bigg(same)					
rea	PPTHpp	PPTHpp		id in bigg(same)					
rea	PRAIS	PRAIS		id in bigg(same)					
rea	PRAIi	PRAIi		id in bigg(same)					
rea	PRAMPC	PRAMPC		id in bigg(same)					
rea	PRASCSi	PRASCSi		id in bigg(same)					
rea	PRATPP	PRATPP		id in bigg(same)					
rea	PRCPD	PRCPD		id in bigg(same)					
rea	PRFGS	PRFGS		id in bigg(same)					
rea	PROD3	PROD3		id in bigg(same)					
rea	PROGLYabcpp	PROGLYabcpp		id in bigg(same)					
rea	PROabcpp	PROabcpp		id in bigg(same)					
rea	PROt4pp	PROt4pp		id in bigg(same)					
rea	PSCLYSt2pp	PSCLYSt2pp		id in bigg(same)					
rea	PSD120	PSD120		id in bigg(same)					
rea	PSD140	PSD140		id in bigg(same)					
rea	PSD141	PSD141		id in bigg(same)					
rea	PSD160	PSD160		id in bigg(same)					
rea	PSD161	PSD161		id in bigg(same)					
rea	PSD180	PSD180		id in bigg(same)					
rea	PSD181	PSD181		id in bigg(same)					
rea	PSERT	PSERT		id in bigg(same)					
rea	PSP_L	PSP_L		id in bigg(same)					
rea	PSP_Lpp	PSP_Lpp		id in bigg(same)					
rea	PSSA120	PSSA120		id in bigg(same)					
rea	PSSA140	PSSA140		id in bigg(same)					
rea	PSSA141	PSSA141		id in bigg(same)					
rea	PSSA160	PSSA160		id in bigg(same)					
rea	PSSA161	PSSA161		id in bigg(same)					
rea	PSSA180	PSSA180		id in bigg(same)					
rea	PSSA181	PSSA181		id in bigg(same)					
rea	PSURIK	PSURIK		id in bigg(same)					
rea	PSURItpp	PSURItpp		id in bigg(same)					
rea	PTA2	PTA2		id in bigg(same)					
rea	PTHRpp	PTHRpp		id in bigg(same)					
rea	PTPATi	PTPATi		id in bigg(same)					
rea	PTRCTA	PTRCTA		id in bigg(same)					
rea	PTRCabcpp	PTRCabcpp		id in bigg(same)					
rea	PTRCt2pp	PTRCt2pp		id in bigg(same)					
rea	PUACGAMtr	PUACGAMtr		id in bigg(same)					
rea	PYAM5PO	PYAM5PO		id in bigg(same)					
rea	PYDAMK	PYDAMK		id in bigg(same)					
rea	PYDAMtpp	PYDAMtpp		id in bigg(same)					
rea	PYDXK	PYDXK		id in bigg(same)					
rea	PYDXNK	PYDXNK		id in bigg(same)					
rea	PYDXNtpp	PYDXNtpp		id in bigg(same)					
rea	PYDXPP	PYDXPP		id in bigg(same)					
rea	PYDXtpp	PYDXtpp		id in bigg(same)					
rea	PYK	PYK		id in bigg(same)					
rea	PYK2	PYK2		id in bigg(same)					
rea	PYK3	PYK3		id in bigg(same)					
rea	PYK4	PYK4		id in bigg(same)					
rea	PYK6	PYK6		id in bigg(same)					
rea	PYROX	PYROX		id in bigg(same)					
rea	QMO2	QMO2		id in bigg(same)					
rea	QMO3	QMO3		id in bigg(same)					
rea	QUINDH	QUINDH		id in bigg(same)					
rea	QUINDHyi	QUINDHyi		id in bigg(same)					
rea	QULNS	QULNS		id in bigg(same)					
rea	R15BPK	R15BPK		id in bigg(same)					
rea	R1PK	R1PK		id in bigg(same)					
rea	R5PP	R5PP		id in bigg(same)					
rea	R5PPpp	R5PPpp		id in bigg(same)					
rea	RBFK	RBFK		id in bigg(same)					
rea	RBFSa	RBFSa		id in bigg(same)					
rea	RBFSb	RBFSb		id in bigg(same)					
rea	RBK	RBK		id in bigg(same)					
rea	RBK_L1	RBK_L1		id in bigg(same)					
rea	RFAMPtpp	RFAMPtpp		id in bigg(same)					
rea	RHAT1	RHAT1		id in bigg(same)					
rea	RHCCE	RHCCE		id in bigg(same)					
rea	RIBabcpp	RIBabcpp		id in bigg(same)					
rea	RMK	RMK		id in bigg(same)					
rea	RMNtpp	RMNtpp		id in bigg(same)					
rea	RNDR1	RNDR1		id in bigg(same)					
rea	RNDR1b	RNDR1b		id in bigg(same)					
rea	RNDR2	RNDR2		id in bigg(same)					
rea	RNDR2b	RNDR2b		id in bigg(same)					
rea	RNDR3	RNDR3		id in bigg(same)					
rea	RNDR3b	RNDR3b		id in bigg(same)					
rea	RNDR4	RNDR4		id in bigg(same)					
rea	RNDR4b	RNDR4b		id in bigg(same)					
rea	RNTR1c2	RNTR1c2		id in bigg(same)					
rea	RNTR2c2	RNTR2c2		id in bigg(same)					
rea	RNTR3c2	RNTR3c2		id in bigg(same)					
rea	RNTR4c2	RNTR4c2		id in bigg(same)					
rea	RPNTPH	RPNTPH		id in bigg(same)					
rea	RU5PP	RU5PP		id in bigg(same)					
rea	RZ5PP	RZ5PP		id in bigg(same)					
rea	S2FE2SR	S2FE2SR		id in bigg(same)					
rea	S2FE2SS	S2FE2SS		id in bigg(same)					
rea	S2FE2SS2	S2FE2SS2		id in bigg(same)					
rea	S2FE2ST	S2FE2ST		id in bigg(same)					
rea	S4FE4SR	S4FE4SR		id in bigg(same)					
rea	S4FE4ST	S4FE4ST		id in bigg(same)					
rea	S7PI	S7PI		id in bigg(same)					
rea	SADH	SADH		id in bigg(same)					
rea	SADT2	SADT2		id in bigg(same)					
rea	SARCOX	SARCOX		id in bigg(same)					
rea	SBTptspp	SBTptspp		id in bigg(same)					
rea	SCYSDS	SCYSDS		id in bigg(same)					
rea	SDPDS	SDPDS		id in bigg(same)					
rea	SELGTHR	SELGTHR		id in bigg(same)					
rea	SELGTHR2	SELGTHR2		id in bigg(same)					
rea	SELGTHR3	SELGTHR3		id in bigg(same)					
rea	SELNPS	SELNPS		id in bigg(same)					
rea	SELR	SELR		id in bigg(same)					
rea	SELabcpp	SELabcpp		id in bigg(same)					
rea	SEPHCHCS	SEPHCHCS		id in bigg(same)					
rea	SERD_D	SERD_D		id in bigg(same)					
rea	SERD_L	SERD_L		id in bigg(same)					
